Date,Open,High,Close
5/15/07,13346.05,13518.33,13383.84
5/14/07,13325.81,13432.84,13346.78
5/11/07,13212.2,13373.35,13326.22
5/10/07,13359.05,13376.2,13215.13
5/9/07,13300.62,13410.17,13362.87
5/8/07,13309.4,13359.05,13309.07
5/7/07,13264.13,13385.06,13312.97
5/4/07,13243.08,13340.6,13264.62
5/3/07,13206.65,13306.55,13241.38
5/2/07,13133.94,13291.6,13211.88
5/1/07,13062.75,13188.96,13136.14
4/30/07,13120.21,13226.99,13062.91
4/27/07,13104.04,13195.05,13120.94
4/26/07,13088.84,13197.49,13105.5
4/25/07,12951.42,13142.31,13089.89
4/24/07,12919.64,13033.66,12953.94
4/23/07,12961.49,13029.59,12919.4
4/20/07,12811.15,13035.77,12961.98
4/19/07,12799.77,12889.17,12808.63
4/18/07,12771.08,12871.21,12803.84
4/17/07,12719.56,12837.4,12773.04
4/16/07,12611.64,12770.6,12720.46
4/13/07,12551.91,12654.47,12612.13
4/12/07,12483.64,12580.92,12552.96
4/11/07,12573.12,12618.63,12484.62
4/10/07,12568.49,12641.87,12573.85
4/9/07,12562.64,12641.22,12569.14
4/5/07,12505.73,12573.02,12560.83
4/4/07,12511.36,12591.81,12530.05
4/3/07,12431.28,12534.49,12510.93
4/2/07,12354.52,12450.81,12382.3
3/30/07,12348.91,12442.4,12354.35
3/29/07,12301.48,12424.77,12348.75
3/28/07,12396.49,12415.56,12300.36
3/27/07,12468.59,12484.54,12397.29
3/26/07,12480.37,12526.27,12469.07
3/23/07,12460.5,12550.07,12481.01
3/22/07,12446.72,12524.03,12461.14
3/21/07,12288.98,12489.02,12447.52
3/20/07,12226.81,12324.31,12288.1
3/19/07,12110.41,12273.52,12226.17
3/16/07,12160.16,12226.01,12110.41
3/15/07,12133.16,12228.42,12159.68
3/14/07,12074.52,12187.88,12133.4
3/13/07,12307.49,12319.66,12075.96
3/12/07,12275.68,12385.44,12318.62
3/9/07,12262.06,12379.51,12276.32
3/8/07,12193.33,12355.47,12260.7
3/7/07,12204.46,12315.18,12192.45
3/6/07,12051.17,12252.61,12207.59
3/5/07,12111.61,12220.16,12050.41
3/2/07,12233.78,12293.15,12114.1
3/1/07,12265.59,12338.89,12234.34
2/28/07,12214.92,12396.81,12268.63
2/27/07,12628.9,12628.9,12216.24
2/26/07,12647.88,12746.34,12632.26
2/23/07,12679.89,12726.79,12647.48
2/22/07,12735.77,12792.97,12686.02
2/21/07,12782.87,12813.88,12738.41
2/20/07,12766.85,12845.76,12786.64
2/16/07,12764.13,12829.42,12767.57
2/15/07,12741.7,12828.38,12765.01
2/14/07,12651.29,12793.29,12741.86
2/13/07,12549.19,12702.36,12654.85
2/12/07,12595.9,12605.11,12552.55
2/9/07,12638.03,12725.59,12580.83
2/8/07,12639.16,12666.88,12637.63
2/7/07,12656.86,12748.99,12666.87
2/6/07,12661.66,12738.41,12666.31
2/5/07,12641.08,12681.06,12661.74
2/2/07,12673.84,12740.65,12653.49
2/1/07,12617.2,12741.3,12673.68
1/31/07,12520.03,12685.54,12621.69
1/30/07,12484.7,12538.06,12523.31
1/29/07,12487.1,12599.74,12490.78
1/26/07,12503.28,12582.67,12487.02
1/25/07,12621.77,12670.48,12502.56
1/24/07,12534.37,12659.42,12621.77
1/23/07,12467.96,12553.44,12533.8
1/22/07,12566.33,12619.04,12477.16
1/19/07,12567.93,12649.89,12565.53
1/18/07,12575.06,12674.16,12567.93
1/17/07,12563.53,12613.28,12577.15
1/16/07,12555.84,12638.27,12582.59
1/12/07,12514.66,12616.08,12556.08
1/11/07,12442.96,12586.12,12514.98
1/10/07,12417,12487.18,12442.16
1/9/07,12424.77,12516.66,12416.6
1/8/07,12393.93,12445.37,12423.49
1/5/07,12480.05,12504.4,12398.01
1/4/07,12467.32,12510.26,12480.69
1/3/07,12459.54,12630.34,12474.52
12/29/06,12500.48,12560.16,12463.15
12/28/06,12510.57,12566.17,12501.52
12/27/06,12463.46,12518.34,12510.57
12/26/06,12341.94,12439.19,12407.63
12/22/06,12407.87,12417.96,12343.21
12/21/06,12461.62,12526.59,12421.25
12/20/06,12471.32,12549.35,12463.87
12/19/06,12439.51,12517.78,12471.32
12/18/06,12446.24,12545.74,12441.27
12/15/06,12417.96,12536.37,12445.52
12/14/06,12317.5,12472.76,12416.76
12/13/06,12312.71,12411.55,12317.5
12/12/06,12328.24,12396.01,12315.58
12/11/06,12306.21,12399.54,12328.48
12/8/06,12256.21,12332.16,12307.48
12/7/06,12310.13,12396.33,12278.41
12/6/06,12328.72,12390.88,12309.25
12/5/06,12283.69,12398.57,12331.6
12/4/06,12195.57,12349.87,12283.85
12/1/06,12220.97,12289.3,12194.13
11/30/06,12226.73,12317.1,12221.93
11/29/06,12134.4,12283.05,12226.73
11/28/06,12095.27,12148.78,12136.44
11/27/06,12279.13,12303.32,12121.71
11/24/06,12321.71,12340.89,12280.17
11/22/06,12321.91,12403.54,12326.95
11/21/06,12312.13,12409.31,12321.59
11/20/06,12340.71,12400.1,12316.54
11/17/06,12293.49,12342.55,12342.55
11/16/06,12250.05,12375.37,12305.82
11/15/06,12214.37,12326.07,12251.71
11/14/06,12132.44,12261.15,12218.01
11/13/06,12084.89,12164.22,12131.88
11/10/06,12102.74,12173.08,12108.43
11/9/06,12174.7,12236.1,12103.3
11/8/06,12147.38,12233.54,12176.54
11/7/06,12104.75,12239.94,12156.77
11/6/06,11985.16,12146.45,12105.55
11/3/06,12018.3,12095.3,11986.04
11/2/06,12023.98,12070.25,12018.54
11/1/06,12080.25,12160.7,12031.02
10/31/06,12086.18,12160.46,12080.73
10/30/06,12074.01,12117.07,12086.49
10/27/06,12164.78,12202.72,12090.26
10/26/06,12134.84,12236.1,12163.66
10/25/06,12127.24,12212.16,12134.68
10/24/06,12116.51,12204.8,12127.88
10/23/06,12001.33,12177.35,12116.91
10/20/06,12013.01,12087.38,12002.37
10/19/06,11988.92,12082.33,12011.73
10/18/06,11947.62,12108.91,11992.68
10/17/06,11977.4,12024.54,11950.02
10/16/06,11957.7,11996.92,11980.59
10/13/06,11947.22,12009.97,11960.51
10/12/06,11896.63,11959.14,11947.7
10/11/06,11865.49,11907.6,11852.13
10/10/06,11857.73,11930.33,11867.17
10/9/06,11849.56,11923.53,11857.81
10/6/06,11865.49,11921.04,11850.21
10/5/06,11832.51,11869.33,11866.69
10/4/06,11722.94,11879.18,11850.61
10/3/06,11670.11,11794.41,11727.34
10/2/06,11678.99,11773.6,11670.35
9/29/06,11718.05,11782.49,11679.07
9/28/06,11689.4,11775.36,11718.45
9/27/06,11670.19,11775.6,11689.24
9/26/06,11575.73,11723.74,11669.39
9/25/06,11536.67,11616.23,11575.81
9/22/06,11532.91,11588.62,11508.1
9/21/06,11611.67,11677.39,11533.23
9/20/06,11542.28,11680.19,11613.19
9/19/06,11554.6,11605.67,11540.91
9/18/06,11538.35,11588.22,11555
9/15/06,11528.75,11661.38,11560.77
9/14/06,11508.82,11548.84,11527.39
9/13/06,11487.69,11605.59,11543.32
9/12/06,11412.52,11512.74,11498.09
9/11/06,11389.87,11468.88,11396.84
9/8/06,11332.24,11448.3,11392.11
9/7/06,11405.16,11443.66,11331.44
9/6/06,11421.33,11469.27,11406.2
9/5/06,11461.83,11533.87,11469.28
9/1/06,11427.41,11476.4,11464.15
8/31/06,11383.47,11451.03,11381.15
8/30/06,11365.98,11452.95,11382.91
8/29/06,11352.65,11432.38,11369.94
8/28/06,11285.33,11411.24,11352.01
8/25/06,11301.22,11350.09,11284.05
8/24/06,11297.82,11386.59,11304.46
8/23/06,11337.12,11394.75,11297.9
8/22/06,11344.41,11426.13,11339.84
8/21/06,11353.29,11381.46,11345.04
8/18/06,11333.76,11437.66,11381.47
8/17/06,11321.19,11372.34,11334.96
8/16/06,11224.91,11373.78,11327.12
8/15/06,11098.03,11271.25,11230.26
8/14/06,11089.07,11242.83,11097.87
8/11/06,11103.55,11121.4,11088.02
8/10/06,11073.14,11176.47,11124.37
8/9/06,11168.47,11296.22,11076.18
8/8/06,11218.18,11319.51,11173.59
8/7/06,11239.47,11294.14,11219.38
8/4/06,11244.59,11367.94,11240.35
8/3/06,11195.28,11304.78,11242.59
8/2/06,11167.91,11228.98,11199.92
8/1/06,11184.8,11210.65,11125.73
7/31/06,11218.9,11265.8,11185.68
7/28/06,11102.11,11282.05,11219.7
7/27/06,11104.19,11245.47,11100.43
7/26/06,11102.91,11208.09,11102.51
7/25/06,11037.59,11133.73,11103.71
7/24/06,10868.7,11096.35,11051.05
7/21/06,10937.94,10995.73,10868.38
7/20/06,11007.26,11098.75,10928.1
7/19/06,10854.22,11038.16,11011.42
7/18/06,10745.84,10867.02,10799.23
7/17/06,10739.35,10858.22,10747.36
7/14/06,10846.53,10892.64,10739.35
7/13/06,11012.62,11015.19,10846.29
7/12/06,11133.97,11181.12,11013.18
7/11/06,11102.59,11186.32,11134.77
7/10/06,11130.53,11174.47,11103.55
7/7/06,11224.18,11227.62,11090.67
7/6/06,11147.12,11301.58,11225.3
7/5/06,11225.06,11239.47,11151.82
7/3/06,11149.34,11277.09,11228.02
6/30/06,11190.8,11288.86,11150.22
6/29/06,10974.36,11225.06,11190.8
6/28/06,10925.3,11026.07,10973.56
6/27/06,11048.24,11064.09,10924.74
6/26/06,10990.29,11089.07,11045.28
6/23/06,11019.19,11098.67,10989.09
6/22/06,11077.78,11127.73,11019.11
6/21/06,10975.24,11165.91,11079.46
6/20/06,10942.03,11066.73,10974.84
6/19/06,11014.87,11098.99,10942.11
6/16/06,11009.1,11045.04,11014.54
6/15/06,10817.48,11049.85,11015.19
6/14/06,10713.1,10816.99,10816.91
6/13/06,10783.14,10893.04,10706.14
6/12/06,10892,10969.32,10792.58
6/9/06,10939.14,11015.67,10891.92
6/8/06,10929.7,11032.15,10938.82
6/7/06,11002.06,11107.48,10930.9
6/6/06,11048.24,11140.45,11002.14
6/5/06,11247.55,11259.96,11048.72
6/2/06,11260.52,11329.28,11247.87
6/1/06,11169.03,11290.86,11260.28
5/31/06,11091.15,11225.78,11168.31
5/30/06,11277.25,11277.25,11094.43
5/26/06,11211.69,11329.36,11278.61
5/25/06,11114.96,11258.12,11211.05
5/24/06,11100.11,11241.15,11117.32
5/23/06,11126.29,11254.68,11098.35
5/22/06,11092.9,11175.03,11125.32
5/19/06,11124.37,11254.6,11144.06
5/18/06,11206.17,11301.26,11128.29
5/17/06,11410.13,11412.28,11205.61
5/16/06,11428.21,11520.42,11419.89
5/15/06,11380.43,11485.61,11428.77
5/12/06,11500.01,11551.4,11380.99
5/11/06,11639.29,11660.58,11500.73
5/10/06,11630.48,11709.09,11642.65
5/9/06,11584.62,11684.28,11639.77
5/8/06,11576.37,11665.14,11584.54
5/5/06,11440.62,11616.16,11577.74
5/4/06,11401.8,11512.18,11438.86
5/3/06,11414.69,11472.96,11400.28
5/2/06,11372.74,11427.43,11416.44
5/1/06,11367.78,11476.96,11343.29
4/28/06,11358.33,11462.95,11367.14
4/27/06,11349.53,11465.75,11382.51
4/26/06,11283.25,11428.77,11354.49
4/25/06,11336.56,11401.32,11283.25
4/24/06,11346.81,11420.05,11336.32
4/21/06,11343.45,11468.16,11347.45
4/20/06,11278.53,11429.25,11342.89
4/19/06,11265.4,11379.79,11278.77
4/18/06,11074.58,11302.3,11268.77
4/17/06,11137.33,11203.13,11073.78
4/13/06,11130.13,11210.73,11137.65
4/12/06,11089.47,11194,11129.97
4/11/06,11141.33,11220.98,11089.63
4/10/06,11119.88,11211.37,11141.33
4/7/06,11228.1,11268.92,11120.04
4/6/06,11233.01,11294.3,11216.5
4/5/06,11203.21,11290.3,11239.55
4/4/06,11142.54,11269.17,11203.85
4/3/06,11113,11287.02,11144.94
3/31/06,11151.34,11229.47,11109.32
3/30/06,11195.36,11259.08,11150.7
3/29/06,11154.94,11283.97,11215.7
3/28/06,11250.11,11312.31,11154.54
3/27/06,11280.13,11314.96,11250.11
3/24/06,11270.61,11353.21,11279.97
3/23/06,11317.35,11363.46,11270.29
3/22/06,11234.51,11358.01,11317.43
3/21/06,11275.89,11364.34,11235.47
3/20/06,11278.93,11350.73,11274.53
3/17/06,11294.94,11294.94,11279.65
3/16/06,11210.97,11324.8,11253.24
3/15/06,11149.76,11258.28,11209.77
3/14/06,11076.02,11190.96,11151.34
3/13/06,11067.61,11157.82,11076.02
3/10/06,10972.92,11125.41,11076.34
3/9/06,11005.66,11093.39,10972.28
3/8/06,10977.08,11065.61,11005.74
3/7/06,10957.31,11032.31,10980.69
3/6/06,11022.47,11084.66,10958.59
3/3/06,11024.23,11125.01,11021.59
3/2/06,11052.57,11090.91,11025.51
3/1/06,10993.25,11115.8,11053.53
2/28/06,11096.75,11115.24,10993.41
2/27/06,11062.81,11180.48,11097.55
2/24/06,11068.33,11085.38,11061.85
2/23/06,11133.52,11167.83,11069.22
2/22/06,11086.98,11159.02,11137.17
2/21/06,11115.48,11182.68,11069.06
2/17/06,11119.56,11178.8,11115.32
2/16/06,11059.05,11154.14,11120.68
2/15/06,11025.67,11115.56,11058.97
2/14/06,10890.72,11071.54,11028.39
2/13/06,10915.21,10982.93,10892.32
2/10/06,10883.51,10972.76,10919.05
2/9/06,10859.42,11003.5,10883.35
2/8/06,10742.16,10897.44,10858.62
2/7/06,10796.42,10874.79,10749.76
2/6/06,10793.3,10868.62,10798.27
2/3/06,10849.57,10905.28,10793.62
2/2/06,10950.11,10987.73,10851.98
2/1/06,10862.14,11001.82,10953.95
1/31/06,10900.4,10970.28,10864.86
1/30/06,10913.13,10930.34,10899.92
1/27/06,10815.32,10988.29,10907.21
1/26/06,10768.17,10827.96,10809.47
1/25/06,10713.26,10832.93,10709.74
1/24/06,10690.21,10804.75,10712.22
1/23/06,10668.75,10783.7,10688.77
1/20/06,10880.71,10890.08,10667.39
1/19/06,10855.18,10965,10880.71
1/18/06,10890.08,10934.9,10854.86
1/17/06,10957.55,10977.01,10896.32
1/13/06,10961.48,11033.04,10959.87
1/12/06,11043.12,11070.1,10962.36
1/11/06,11011.66,11099.15,11043.44
1/10/06,11010.46,11054.49,11011.58
1/9/06,10959.47,11053.93,11011.9
1/6/06,10875.45,11005.98,10959.31
1/5/06,10880.39,10951.39,10882.15
1/4/06,10843.97,10946.27,10880.15
1/3/06,10718.3,10888.4,10847.41
12/30/05,10783.86,10801.87,10717.5
12/29/05,10795.7,10870.71,10784.82
12/28/05,10778.25,10858.07,10796.26
12/27/05,10883.75,10956.99,10777.77
12/23/05,10901.68,10904.4,10883.27
12/22/05,10831.56,10928.34,10889.44
12/21/05,10805.63,10933.7,10833.73
12/20/05,10836.93,10905.28,10805.55
12/19/05,10875.51,10970.04,10836.53
12/16/05,10881.67,10978.21,10875.59
12/15/05,10883.43,10985.01,10881.67
12/14/05,10821.32,10953.07,10883.51
12/13/05,10765.69,10902.64,10823.72
12/12/05,10778.66,10857.02,10767.77
12/9/05,10751.76,10845.33,10778.58
12/8/05,10808.43,10871.11,10755.12
12/7/05,10856.86,10916.89,10810.91
12/6/05,10835.41,10956.13,10856.86
12/5/05,10876.95,10923.37,10835.01
12/2/05,10912.01,10952.83,10877.51
12/1/05,10806.03,10969.97,10912.57
11/30/05,10883.91,10959.8,10805.87
11/29/05,10888.48,10994.85,10888.16
11/28/05,10932.74,10992.39,10890.72
11/25/05,10915.13,10997.5,10931.62
11/23/05,10865.9,10950.59,10916.09
11/22/05,10815.96,10907.77,10871.43
11/21/05,10766.33,10871.11,10820.28
11/18/05,10719.34,10865.58,10766.33
11/17/05,10677,10778.5,10720.22
11/16/05,10697.81,10710.78,10674.76
11/15/05,10697.01,10783.62,10686.44
11/14/05,10686.6,10756.88,10697.17
11/11/05,10641.3,10725.99,10686.04
11/10/05,10550.61,10655.22,10640.1
11/9/05,10539.24,10637.78,10546.21
11/8/05,10574.18,10606.8,10539.72
11/7/05,10531.24,10632.34,10586.23
11/4/05,10523.23,10593.51,10530.76
11/3/05,10470.49,10613.84,10522.59
11/2/05,10406.29,10527.32,10472.73
11/1/05,10437.51,10510.03,10406.77
10/31/05,10403.17,10539.16,10440.07
10/28/05,10231.15,10433.51,10402.77
10/27/05,10334.81,10348.66,10229.95
10/26/05,10377.39,10474.18,10344.98
10/25/05,10383.88,10457.52,10377.87
10/24/05,10219.15,10411.57,10385
10/21/05,10282.22,10354.02,10215.22
10/20/05,10411.73,10483.21,10281.1
10/19/05,10277.18,10444.15,10414.13
10/18/05,10349.14,10412.85,10285.26
10/17/05,10287.42,10419.58,10348.1
10/14/05,10216.59,10327.21,10287.34
10/13/05,10216.91,10309.2,10216.59
10/12/05,10247.4,10308.23,10216.9
10/11/05,10239.16,10361.15,10253.17
10/10/05,10292.95,10378.19,10238.76
10/7/05,10287.42,10387.48,10292.31
10/6/05,10317.36,10425.98,10287.1
10/5/05,10434.81,10477.21,10317.36
10/4/05,10534.36,10618.41,10441.11
10/3/05,10569.5,10637,10535.48
9/30/05,10540.51,10569.81,10568.7
9/29/05,10472.61,10583.43,10552.78
9/28/05,10456.61,10560.02,10473.08
9/27/05,10444.58,10534.31,10456.21
9/26/05,10420.22,10544.98,10443.63
9/23/05,10421.81,10494.42,10419.59
9/22/05,10376.2,10489.64,10422.05
9/21/05,10484.23,10512.02,10378.03
9/20/05,10558.19,10642.26,10481.52
9/19/05,10641.87,10656.75,10557.63
9/16/05,10560.5,10696.24,10641.94
9/15/05,10545.85,10627.85,10558.75
9/14/05,10545.85,10627.85,10558.75
9/13/05,10673.71,10701.57,10597.44
9/12/05,10678.41,10743.77,10682.94
9/9/05,10594.1,10727.53,10678.56
9/8/05,10633.11,10670.6,10595.93
9/7/05,10588.68,10667.1,10633.5
9/6/05,10447.69,10621.96,10589.24
9/2/05,10460.67,10536.14,10447.37
9/1/05,10481.44,10557.47,10459.63
8/31/05,10415.84,10484.55,10481.6
8/30/05,10461.54,10476.83,10412.82
8/29/05,10396.9,10508.35,10463.05
8/26/05,10450.95,10480.01,10397.29
8/25/05,10434.39,10506.6,10450.63
8/24/05,10519.34,10584.3,10434.87
8/23/05,10571.01,10604.29,10519.58
8/22/05,10559.78,10669.81,10569.89
8/19/05,10552.7,10656.59,10559.23
8/18/05,10531.12,10592.34,10554.92
8/17/05,10505.6,10625.86,10550.71
8/16/05,10631.59,10650.14,10513.45
8/15/05,10599.19,10687.72,10634.38
8/12/05,10682.7,10688.68,10600.3
8/11/05,10591.83,10721.56,10685.89
8/10/05,10606.52,10746.87,10594.41
8/9/05,10537.65,10662.8,10615.67
8/8/05,10557.24,10635.65,10536.93
8/5/05,10610.34,10643.46,10558.03
8/4/05,10696.8,10709.77,10610.1
8/3/05,10681.51,10735.17,10697.59
8/2/05,10623.79,10729.6,10683.74
8/1/05,10641.78,10713.51,10623.15
7/29/05,10705.16,10754.6,10640.91
7/28/05,10633.5,10745.68,10705.55
7/27/05,10579.45,10689.31,10637.09
7/26/05,10597.6,10667.9,10579.77
7/25/05,10651.66,10709.69,10596.48
7/22/05,10624.19,10702.21,10651.18
7/21/05,10690.03,10735.33,10627.77
7/20/05,10629.52,10726.81,10689.15
7/19/05,10576.9,10718.69,10646.56
7/18/05,10640.19,10681.99,10574.99
7/15/05,10629.44,10698.07,10640.83
7/14/05,10559.86,10696.96,10628.88
7/13/05,10513.36,10596.98,10557.39
7/12/05,10519.49,10583.02,10513.89
7/11/05,10449.6,10570.67,10519.72
7/8/05,10302.9,10486.5,10449.14
7/7/05,10269.76,10337.84,10302.29
7/6/05,10366.52,10413.23,10270.68
7/5/05,10292.62,10388.91,10371.8
7/1/05,10273.59,10380.78,10303.44
6/30/05,10374.18,10458.19,10274.97
6/29/05,10405.94,10472.46,10374.48
6/28/05,10291.01,10434.18,10405.63
6/27/05,10298.07,10377.55,10290.78
6/24/05,10422.28,10452.82,10297.83
6/23/05,10587.09,10617.39,10421.44
6/22/05,10599.36,10676.24,10587.93
6/21/05,10608.88,10670.56,10599.67
6/20/05,10621.54,10656.66,10609.1
6/17/05,10580.41,10710.38,10623.07
6/16/05,10566.76,10632.2,10578.65
6/15/05,10548.65,10628.67,10566.37
6/14/05,10521.95,10617.01,10547.57
6/13/05,10503.57,10611.1,10522.56
6/10/05,10503.02,10581.13,10512.63
6/9/05,10477.75,10556.9,10503.02
6/8/05,10484.84,10575.81,10476.86
6/7/05,10466,10603.15,10483.07
6/6/05,10461.64,10519.79,10467.03
6/3/05,10552.82,10572.18,10460.97
6/2/05,10548.83,10590.07,10553.49
6/1/05,10462.86,10616.15,10549.87
5/31/05,10541.89,10574.92,10467.48
5/27/05,10537.08,10579.94,10542.55
5/26/05,10458.68,10581.87,10537.6
5/25/05,10503.17,10516.17,10457.8
5/24/05,10522.68,10550.24,10503.68
5/23/05,10472.8,10589.92,10523.56
5/20/05,10492.75,10535.24,10471.91
5/19/05,10464.45,10538.71,10493.19
5/18/05,10323.19,10518.17,10464.45
5/17/05,10247.49,10357.3,10331.88
5/16/05,10139.61,10274.39,10252.29
5/13/05,10188.23,10268.85,10140.12
5/12/05,10299.74,10357.37,10189.48
5/11/05,10272.91,10355.31,10300.25
5/10/05,10382.94,10389.96,10281.11
5/9/05,10345.4,10416.56,10384.34
5/6/05,10339.71,10454.4,10345.4
5/5/05,10384.49,10447.08,10340.38
5/4/05,10255.25,10412.2,10384.64
5/3/05,10251.04,10327.37,10256.95
5/2/05,10192,10309.86,10251.7
4/29/05,10073.47,10231.31,10192.51
4/28/05,10194.58,10229.09,10070.37
4/27/05,10150.32,10250.23,10198.8
4/26/05,10240.99,10298.85,10151.13
4/25/05,10158.52,10305.87,10242.47
4/22/05,10216.68,10266.48,10157.71
4/21/05,10010.51,10250.3,10218.6
4/20/05,10131.18,10232.34,10012.36
4/19/05,10071.55,10220.21,10127.41
4/18/05,10088.54,10183.5,10071.25
4/15/05,10276.61,10311.26,10087.51
4/14/05,10403.71,10457.06,10278.75
4/13/05,10507.45,10567.38,10403.93
4/12/05,10448.63,10552.6,10507.97
4/11/05,10462.08,10530.58,10448.56
4/8/05,10546.32,10584.6,10461.34
4/7/05,10485.88,10589.99,10546.32
4/6/05,10453.45,10557.18,10486.02
4/5/05,10421.14,10530.14,10458.46
4/4/05,10401.71,10496.44,10421.14
4/1/05,10504.57,10600.56,10404.3
3/31/05,10541.59,10586.15,10503.76
3/30/05,10405.77,10564.8,10540.93
3/29/05,10486.1,10565.46,10405.7
3/28/05,10444.13,10568.05,10485.65
3/24/05,10457.06,10554.6,10442.87
3/23/05,10470.58,10558.51,10456.02
3/22/05,10565.39,10651.41,10470.51
3/21/05,10629.9,10662.93,10565.39
3/18/05,10627.83,10709.85,10629.67
3/17/05,10633.3,10707.86,10626.35
3/16/05,10741.63,10764.16,10633.07
3/15/05,10804.29,10884.76,10745.1
3/14/05,10773.92,10859.12,10804.51
3/11/05,10845.3,10897.68,10774.36
3/10/05,10806.28,10907.45,10851.51
3/9/05,10912.32,10949.2,10805.62
3/8/05,10935.6,10996.56,10912.62
3/7/05,10940.55,11027.15,10936.86
3/4/05,10834.51,10996.93,10940.55
3/3/05,10812.27,10904.34,10833.03
3/2/05,10825.68,10896.66,10811.97
3/1/05,10794.98,10849.14,10830
2/28/05,10842.05,10877.07,10766.23
2/25/05,10748.42,10871.53,10841.6
2/24/05,10672.24,10779.39,10748.79
2/23/05,10609.28,10735.42,10673.79
2/22/05,10783.38,10806.36,10611.2
2/18/05,10755.15,10854.98,10785.22
2/17/05,10835.03,10873.6,10754.26
2/16/05,10832.03,10889.78,10834.88
2/15/05,10791.06,10886.31,10837.32
2/14/05,10795.72,10853.8,10791.13
2/11/05,10742.92,10865.69,10796.01
2/10/05,10665,10803.92,10749.61
2/9/05,10717.76,10781.38,10664.11
2/8/05,10712.51,10783.97,10724.63
2/7/05,10715.76,10774.8,10715.76
2/4/05,10593.17,10750.94,10716.13
2/3/05,10592.21,10640.69,10593.1
2/2/05,10551.05,10638.25,10596.79
2/1/05,10489.72,10609.73,10551.94
1/31/05,10428.76,10559.77,10489.94
1/28/05,10470.58,10520.61,10427.2
1/27/05,10498.14,10535.16,10467.4
1/26/05,10463.19,10571.66,10498.59
1/25/05,10369.42,10534.72,10461.56
1/24/05,10393.58,10491.71,10368.61
1/21/05,10471.98,10541.3,10392.99
1/20/05,10538.9,10582.09,10471.47
1/19/05,10626.05,10668.4,10539.97
1/18/05,10554.23,10665.44,10628.79
1/14/05,10506.71,10606.47,10558
1/13/05,10617.41,10650.96,10505.83
1/12/05,10561.32,10648.52,10617.78
1/11/05,10619.77,10632.63,10556.22
1/10/05,10603.44,10696.85,10621.03
1/7/05,10624.8,10697.81,10603.96
1/6/05,10593.19,10708.37,10622.88
1/5/05,10629.53,10736.16,10597.83
1/4/05,10727.81,10803.62,10630.78
1/3/05,10783.75,10892.67,10729.43
12/31/04,10800.3,10849.81,10783.01
12/30/04,10829.12,10880.03,10800.3
12/29/04,10853.72,10872.71,10829.19
12/28/04,10776.06,10890.82,10854.54
12/27/04,10828.01,10892.52,10776.13
12/23/04,10815,10895.1,10827.12
12/22/04,10752.34,10861.33,10815.89
12/21/04,10661.89,10789.66,10759.43
12/20/04,10652.14,10769.13,10661.6
12/17/04,10704.83,10766.01,10649.92
12/16/04,10691.71,10776.43,10705.64
12/15/04,10675.71,10749.53,10691.45
12/14/04,10640.53,10715.76,10676.45
12/13/04,10543.44,10678.52,10638.32
12/10/04,10552.16,10616.23,10543.22
12/9/04,10492.45,10579.94,10552.82
12/8/04,10438.77,10550.16,10494.23
12/7/04,10546.8,10612.9,10440.58
12/6/04,10591.32,10614.82,10547.06
12/3/04,10597.9,10670.47,10592.21
12/2/04,10590.44,10670.02,10585.12
12/1/04,10425.8,10618.59,10590.22
11/30/04,10475.27,10530.8,10428.02
11/29/04,10520.64,10590.73,10475.9
11/26/04,10518.69,10574.7,10522.23
11/24/04,10493.86,10565.76,10520.31
11/23/04,10486.69,10547.28,10492.6
11/22/04,10455.73,10535.46,10489.42
11/19/04,10571.63,10588.29,10456.91
11/18/04,10549.2,10639.43,10572.55
11/17/04,10481.83,10655.09,10549.57
11/16/04,10549.79,10570.56,10487.65
11/15/04,10541.89,10612.31,10550.24
11/12/04,10469.21,10565.48,10539.01
11/11/04,10386.95,10513.42,10469.84
11/10/04,10378.59,10470.21,10385.48
11/9/04,10387.62,10466.81,10386.37
11/8/04,10385.15,10452.58,10391.31
11/5/04,10317.05,10458.1,10387.54
11/4/04,10132.48,10352.81,10314.76
11/3/04,10137.05,10253.27,10137.05
11/2/04,10053.87,10180.85,10035.73
11/1/04,10028.73,10124.44,10054.39
10/29/04,10004.69,10083.44,10027.47
10/28/04,9998.94,10074.89,10004.54
10/27/04,9888.25,10051.96,10002.03
10/26/04,9750.59,9914.65,9888.48
10/25/04,9757.22,9827.2,9749.99
10/22/04,9863.85,9920.99,9757.81
10/21/04,9884.65,9969.07,9865.76
10/20/04,9895.19,9957.05,9886.93
10/19/04,9958.38,10064.2,9897.62
10/18/04,9932.98,10002.18,9956.32
10/15/04,9895.63,10022.31,9933.38
10/14/04,10002.54,10048.48,9894.45
10/13/04,10085.21,10157.11,10002.33
10/12/04,10080.42,10121.49,10077.18
10/11/04,10056.09,10142.74,10081.97
10/8/04,10124.11,10177.53,10055.2
10/7/04,10239.84,10267.57,10125.4
10/6/04,10170.7,10267.14,10239.92
10/5/04,10216.76,10253.93,10177.68
10/4/04,10191.4,10313.81,10216.54
10/1/04,10082.04,10237.05,10192.65
9/30/04,10136.38,10155.49,10080.27
9/29/04,10078.06,10160.5,10136.24
9/28/04,9989.73,10132.04,10077.4
9/27/04,10046.65,10077.32,9988.54
9/24/04,10039.42,10111.39,10047.24
9/23/04,10108.29,10134.84,10038.9
9/22/04,10244.05,10244.05,10109.18
9/21/04,10204.52,10291.39,10244.93
